pais_nombre,provincia_nombre,ciudad_nombre,territorio_key
España,Islas Baleares/Illes Balears,Manacor,28ce1f270f51346639d3d01d9d5c4ebd
España,Barcelona,Navarcles,13eea061168cd67c1bcb9cbf3cd5611c
España,Islas Baleares/Illes Balears,Muro,41cbe542bb2211404735d79119adf940
España,Asturias,Siero,9b0c0b84513d6331c3c03c91b81fdec4
España,Sevilla,Carmona,16b474e90a3269428dd77a58edfd17f2
España,Santa Cruz de Tenerife,La Orotava,c04d85f62bb377d9878375ce812bd3e8
España,A Coruña,Ferrol,4ab4cff1d5e06fdd62152254e2e120b9
España,Murcia,Fortuna,5b97ddf82149bb95bf40692aea826318
España,Valencia/València,Alfafar,9b6f8296f396204fd7e4b3ad6917ee1c
España,Girona,Olot,38c59f2ece76e3db379bdf859ec37c0d
España,Valladolid,Tordesillas,abed7b11c18b5e148dc7cdb912ec46c3
España,Málaga,Vélez-Málaga,7af76d3d6eef89b97052e8a8148bd30e
España,Palencia,Venta de Baños,8f48c976ffd7994402b85e15bf97d3c0
España,Lugo,Viveiro,5eed7ea9fcdf44f7f5d8e86dd612ecab
España,Asturias,Cangas de Onís,a9070f8c04175b8e7278523219a88b36
España,Valencia/València,Puçol,b8e9703fbe81389d9aeafc83f83a8196
España,Valencia/València,L'Alcúdia,d5ea1cff01c6f08107e4e8be0209c2aa
España,Vizcaya/Bizkaia,Loiu,b0f00207a24cfb544a3b959166ba0649
España,Las Palmas,Telde,8b3df9304f76ffa9a6804f3a6050dd4a
España,Navarra,Bera/Vera de Bidasoa,603067a8c8e4e2f2294781fb55b28284
España,Alicante/Alacant,Tibi,c47fdd4eb31cf60b53409763a6b8751b
España,Girona,Lloret de Mar,c4bc67f76b73e1557fd9b4da7396226c
España,Islas Baleares/Illes Balears,Mahón,768e1a8ddbc7257a39263ff105819b3b
España,Barcelona,Begues,f7045aac47c75fcfc2e7c5199d2f547c
España,Murcia,Alcantarilla,de29e2afb02bbce1fab5bbacf3c0a1ae
España,Tarragona,El Vendrell,2d927d847250110dd260d39e12bb1713
España,Cantabria,Castro-Urdiales,c48ccf993db487fc28f90ec68b1cfa31
España,A Coruña,Culleredo,0b3738f320e3443e70697a39bfecb9f5
España,Alicante/Alacant,Jávea/Xàbia,ab219c556c31158815639a854c33cebd
España,Madrid,Boadilla del Monte,c673b3a6091fc8f710f53b64f7deec4f
España,Madrid,Aranjuez,252e5984bc38985ab34f9e7ccf936933
España,Barcelona,Arenys de Mar,d81e0f97ccfed100d4f665799e25f34d
España,Murcia,Las Torres de Cotillas,f28f87ba726feea5c6758ef54a20e7ab
España,Cáceres,Cañaveral,549eb30954a9f006d7d55b2918b5da6b
España,Tarragona,La Selva del Camp,9e570212080f714cf80d73b2fb9500df
España,Castellón/Castelló,Almazora/Almassora,cda65d6dc5f5c6d914d3a01cf72b5796
España,Valladolid,Peñafiel,8d2e9eea4f96752ba559564e050f03a2
España,Barcelona,Castelldefels,51245ecbc908cd9a78f19a82dd25c07c
España,Barcelona,Pallejà,12652f3fffd5524c054aadc89342568a
España,Islas Baleares/Illes Balears,Formentera,1f8bb0b9215b73c9b32c1e5aea36653e
España,Lleida,Lladorre,d130c234999e354c224f28e8e86ea38a
España,Valencia/València,Sedaví,dde73d61e5b1e7a5d3288e9a20c8914a
España,Valencia/València,Náquera,663ad97fc7415c75250d9ace26b4fe58
España,Navarra,Huarte/Uharte,937ad4d06749654037e73995725a64d2
España,Asturias,Lena,f70fb18f08854febd5b42443fae5aa30
España,Girona,Blanes,a8b58acc0881676794484374522aec05
España,Lleida,La Seu d'Urgell,e7a19acbc9e25c8556559d3ce2243460
España,Barcelona,El Masnou,082a27b9b6068716555b4fe807308692
España,Murcia,Los Alcázares,7e08edda33a8e42ab84a00b3eb0b7e27
España,La Rioja,Haro,643e8afdfed59aca0eedfdfded0df17f
España,Navarra,Egüés,561f46f171fef8cc2bd135a2d8ad878e
España,Barcelona,Palafolls,d5d9f33fdcd88e1bfd2fc676d6cb8854
España,Zaragoza,Utebo,90f72d9d7096b235c04c90ebb5dcaddf
España,Girona,Porqueres,8d3fe2393d898effb590f013b9e41183
España,Barcelona,Gelida,e1c0dc7500d7fe7251419e48c1015464
España,Tarragona,Valls,665de9bf8b3a0335780c48494d7e0d69
España,Girona,Pals,05fea8ac4770d405913fdd366c60f6c9
España,Madrid,Navacerrada,b29b1fa5f82a84d6a8e494f88d5e035b
España,Tarragona,Tortosa,18d9b89c04b37236d12eddda31855975
España,Valencia/València,La Pobla de Vallbona,eb5107b7257c95cb773f4e3ba41ab63d
España,Ávila,El Hoyo de Pinares,411159a855559a3300a373a071518e9f
España,Santa Cruz de Tenerife,Santiago del Teide,d96eb3a0fea001e075fa33454bb14da5
España,Madrid,Majadahonda,1f23b709e89f6734937ab3ba5d3ab668
España,Valladolid,Arroyo de la Encomienda,895c36c62264a1773c99639c60c70071
España,Vizcaya/Bizkaia,Bedia,d72a091dffe683853498605ed9461e34
España,Girona,Banyoles,5db4426db5d46db153ace641f37dc250
España,Badajoz,Badajoz,9ad82f0e0914535c0cfa6dd6da719d31
España,Alicante/Alacant,Benasau,30640af9bd1fb28635d374ec534624d3
España,Vizcaya/Bizkaia,Ermua,d10571433752b7089b6127f68454b68d
España,Barcelona,Sant Esteve Sesrovires,bfecf53ad5de674624e6b80999190eed
España,Murcia,Cartagena,c79592a26b37c139a8ce5e01aa26e42f
España,Málaga,Nerja,7444ebd46f0bb011a06b3d09d7455675
España,Guipúzcoa/Gipuzkoa,Elgoibar,6fb716b4cfe1400452e7ce95eb644b13
España,Cuenca,Montalbo,7a4406a445c07f19fa661c852ddb8a2a
España,Madrid,Loeches,4fa0cf188dfc30c5f973f30e96457cb7
España,La Rioja,Calahorra,a3f37900bb6b3cd259a5aa415f16e191
España,Guadalajara,Azuqueca de Henares,fbde1526a913c3f68eb86742257532e8
España,Madrid,San Agustín del Guadalix,4871585edb47e08cbc62bf6084b8cec0
España,Huelva,Huelva,6e8c963cbecb748532c3698ec2ef93f1
España,Girona,Palafrugell,dacf6664f12d5272201ce4d64b364311
España,Las Palmas,Arrecife,1b3f77ee393de6e536be82e99966ffbe
España,Pontevedra,O Porriño,c7f9822c5c6ea0959328e9a372e241d3
España,Málaga,Mijas,5422ecfc13770e26631d5dbccd0ff3e7
España,Valencia/València,Bétera,b75651b97b66c750d8dbb5f0e33f5b37
España,A Coruña,Narón,94f7eeaee3bb316d206a8ffd0916d690
España,Valencia/València,Aldaia,84baa6b4213f5db6e2b8c1bb55f0fff2
España,Barcelona,Sant Just Desvern,2a03599652e2ef6c8576311c0528c23c
España,Barcelona,Sant Vicenç de Castellet,78e760d2190fcd2a3bde6d3aefeba4c9
España,Murcia,Mazarrón,b4ba58343f52a5a9b2586962635f7e50
España,Barcelona,Pacs del Penedès,5892ed65cdaef1968f236c26a5e76a08
España,Almería,Roquetas de Mar,a60106566aacd6e913d986140340cd93
España,Guipúzcoa/Gipuzkoa,Aduna,43ff6c797299fbb0948a739accab35b3
España,Valencia/València,Llíria,fb3a43c09b603157744b313f029f11b8
España,Navarra,Estella/Lizarra,203284aa70f5a1a6af8f1ac5b1e5153a
España,Toledo,Toledo,365aa2273d647bc60de44a00c71cf72c
España,Madrid,Arroyomolinos,3e6fad33b64a319e13e4cc4782b65b23
España,Sevilla,Dos Hermanas,7e9b9d3ffa0c977151f41558ab199450
España,Vizcaya/Bizkaia,Lezama,ab9d4e4c2fb25ea98e3a15db4f0b7f0c
España,Badajoz,Villanueva de la Serena,007d19bd8715f9ea18f0d81a7c235c09
España,Alicante/Alacant,Gata de Gorgos,7625d7ae0fb1cecd115bb5f37d170c50
España,Barcelona,Sentmenat,b86818d0f5aca33fe5dd7371a2c923f8
España,Vizcaya/Bizkaia,Zamudio,da35fb5bb6bc79c9dc75cbb70db4fe2c
España,Valencia/València,Alcàsser,5469165301fb73946336c5a99a82fcea
España,Zamora,Zamora,2f43c7d867b9546206f556da6b3362b3
España,Barcelona,Vacarisses,2f2a89a4302ce80c1b6ff83f78fc8cab
España,Guipúzcoa/Gipuzkoa,Deba,bddbdfda8847eed7c9af0a69798bff29
España,Ceuta,Ceuta,c64c7aa13d9d28dddc9e7ebcd3284045
España,Almería,Tíjola,21d8f4baefeff635947952a188446aaa
España,Islas Baleares/Illes Balears,Sant Josep de Sa Talaia,6dd5ebdc39cd11682b3c4f3c39474f1a
España,Barcelona,Subirats,d3357b123b112082a2260be1ce70544f
España,Girona,Sant Gregori,2d158297eba9fb9a8a85b2c70495eea6
España,Guipúzcoa/Gipuzkoa,Pasaia,a7a28657d2177f6a96e54ddd33b2542e
España,Guipúzcoa/Gipuzkoa,Zizurkil,68af6b72c97c8a689c7a91e84edf327c
España,Barcelona,Sant Pere de Ribes,e07dd3c45f6228ba8e61214b2a17a125
España,Badajoz,Zafra,da4dd7f2f10bd8f3df866a4747d44082
España,Pontevedra,Silleda,9c43795b813254fb72cb175270acc7bc
España,Alicante/Alacant,Alcoy/Alcoi,1dda92a895a16fa61cb671ad60c95675
España,Valencia/València,Meliana,46d297b3bfe1fc56f8d81a2a619c3f28
Portugal,Santarém,726,172224995dca8048d46179e46b0cd036
España,Islas Baleares/Illes Balears,Andratx,a5836726bc868d21ae37361368712b46
España,Guipúzcoa/Gipuzkoa,Eibar,022157dbf2f81aed293a1cb62f1800d7
España,Barcelona,Sant Sadurní d'Anoia,e2227c2eba5bdaa54f5b46fffda0fda1
España,Las Palmas,San Bartolomé,c275163ce0400f8794822095ce3297b8
España,Toledo,Casarrubios del Monte,cea9b0000084bae97a2c2f84b4d066c3
España,Barcelona,Esparreguera,4067a736bf6ae499aa266c3c58478d1d
España,Jaén,Mengíbar,39f15b0ae6be37904f49964b0f02c40e
España,Alicante/Alacant,Sax,4496c85fa873cdf74ebb1f2efe37d5dd
España,Las Palmas,Tías,ab4117a57c819ae7cc9fb3b1ac74f552
España,Valladolid,Boecillo,8b321b91e1c9b8e248b5130f460b83e6
España,Valencia/València,Marines,f62386f6c39dccd77cf0993ac9651c17
España,Cantabria,Torrelavega,6c120493be6aeb6c95ba2c5ca90e7717
España,Lleida,Guissona,c0bdd68e2de007f7610fdd7ecaef83b9
España,Castellón/Castelló,Vinaròs,3ac0d02a777cd6d249db241f8ed592b2
España,Lleida,Soses,bea962e0be92da6165c4cefdca8dcb89
España,Girona,Salt,35e8375422509773a6e9a81daf31bb4b
España,Las Palmas,Teguise,6c3b78bf7794b68055f75d35126df8eb
España,Castellón/Castelló,Alcalà de Xivert,5ab11b065d9b5678d0e8b7cfe9e5f431
España,Alicante/Alacant,Teulada,cbd9bb8d8e95aa2279f277863df12343
España,Lugo,Barreiros,0d0bc885fdc6c8136154f0035b77f1b1
España,Alicante/Alacant,Villena,5c33e339a677bc1e1ae5dca6eef63366
España,Madrid,Galapagar,979b5e28201de15a37d3fd28c640d5fd
España,Navarra,Galar,963324116ea3892dcb0ba7eb1ee657f4
España,Barcelona,Sant Vicenç Dels Horts,fcc6dec82a7a312c05882acbcc71938a
España,Vizcaya/Bizkaia,Getxo,a8f05e5de91e66e4e93cbbb345a4626b
España,Barcelona,Sant Joan Despí,cacc62e66aace3110f783581bdf37f45
España,Barcelona,Vilanova i la Geltrú,4a442572952049f69689d97c3b8a5399
España,Cantabria,Medio Cudeyo,372525d4718223a1bf83df9ba3be6a85
España,Cantabria,Marina de Cudeyo,063b42fad7dcb47335536b97ceef30a8
España,Zaragoza,San Mateo de Gállego,85d9a4c1c6e4881fe43f0f1e8a81c062
España,Burgos,Aranda de Duero,586923c0146d092fa4230c25c756b43c
España,Las Palmas,Agüimes,3a16d87d67b8699adb8f0e4a94f1ee63
España,Tarragona,El Pla de Santa Maria,23ee6b90a48c2a873cdc9aafdbfa1d83
España,Jaén,Linares,2b229a7ba7665e1b0fa4a1dfa7584339
España,Ourense,O Barco de Valdeorras,0dfed8609ed31804c381ee1a46ef5fa3
España,Islas Baleares/Illes Balears,Llucmajor,a855e7580e781cb0245da1f0eab92d8b
España,Girona,Anglès,f3d1e4353886dc2a7369521ee0ce0f65
España,Santa Cruz de Tenerife,Los Realejos,06876fbc4a7935764df88c079c0c9fab
España,Granada,Armilla,aa27c81ebeff2a095d176a9aac856672
España,Barcelona,Sant Antoni de Vilamajor,f0ecb79d048935d78ed7f701fd4e1c89
España,Valencia/València,Alberic,7786e88a1a3c303dd5588d43723c1045
España,La Rioja,Alfaro,9178dd3a07f41fd59537b0e5be26a29e
España,Alicante/Alacant,Crevillent,07682d6c30bdd24934ca061c997edc7a
España,Granada,Huétor Tájar,35b0192258fa128541f22e47fbe73fc7
España,Teruel,Alcañiz,e6b9d01e137117fedeb0b88a7ee6c1b9
España,Teruel,La Puebla de Híjar,0f1bfa498466af7e4673c239f898c395
España,Álava/Araba,Amurrio,820e20767cfe3032c003cff28586c168
España,Barcelona,Olesa de Montserrat,a81ec927e499a9eba4e417d04eaa1845
España,Tarragona,Constantí,5b92434844b7b2649f673d60055217ea
España,Segovia,Segovia,3e34e2ba3b9252e1f86ffc38329edaba
España,Lugo,Cervo,ca86bbbd3502b8085b0edb8c563313a7
España,Lleida,Alcoletge,432efb6d21518aa8d984ce053da73751
España,Barcelona,Pineda de Mar,72c31e8e986eb77e8443ddcdc9b43bac
España,Toledo,Madridejos,23b4b141d38a6e6b0d1b7461f0ba6919
España,Barcelona,Canovelles,9c8eb8b1e9b44803c8f2a3f4089f609a
España,Girona,L'Escala,a6e08c197dce170ea687625f64f84e17
España,Huesca,Binéfar,26e46891ef81e149539253de6879ce98
España,Guipúzcoa/Gipuzkoa,Urretxu,7c35d1f4f7b8cec4a4ea4debf9097118
España,Lleida,Tremp,d5fa61d4f79a8cbcfd5896ef693f724f
España,Málaga,Antequera,0cbb42d88e7c73726f046678217a059e
España,León,Onzonilla,54bfe5ac907033ec76681ae7e48ce4d1
España,Barcelona,La Roca del Vallès,e7b529992c1c8215e085ed90fe860d68
España,Sevilla,Morón de la Frontera,4302915e49635702c4b1c0fab88e92d8
España,Granada,Churriana de la Vega,82b5ac4f59a6060d2796a2df8447c6d6
España,Cantabria,Santa Cruz de Bezana,0e1e83199211ae7ccb294c06d71a14d5
España,Barcelona,Tiana,0c6caa8213333f62d13d823dd1d969be
España,Cádiz,Rota,ae8884e6375b6d0f7ad05d22c72efb57
España,Alicante/Alacant,Agost,715ffa01f82a8bef664253d350369ed5
España,Girona,Torroella de Montgrí,8e9f400531ac1cc137bf986db75110b3
España,Valencia/València,Xàtiva,110bf0d275e2b1c3aeef9dc6443b00c2
España,Barcelona,Badia del Vallès,cacb4d40175fc784b146fb67d052266d
España,Asturias,Salas,91eb2eea7249558f07cc6f10e7321a6e
España,Madrid,Serranillos del Valle,df1d46b9a2a2773df0e4b5516cfd6726
España,Islas Baleares/Illes Balears,Santa Eulalia del Río,34c7462a1da3a7bef73dd7468d4b7dac
España,Cádiz,Jerez de la Frontera,53de7e1cee1af6bf62989db29c1614ce
España,Pontevedra,A Guarda,530dc760d46cca425fc002cb33b18cf1
España,Barcelona,Les Masies de Voltregà,370d448fc408f3c804942507576807e4
España,Tarragona,Santa Oliva,9418105b20121138e55e9062675a7904
España,Toledo,Yeles,9c8bd5a8bd0b249c10c9b05007c7ac50
España,Jaén,Jabalquinto,4d9db4b6346ce38eaa7561adc6bd1b07
España,Vizcaya/Bizkaia,Zalla,d9b51c9d800b14149a8cd6d4e8f4d8be
España,Guipúzcoa/Gipuzkoa,Zumarraga,460514668f84065e1795f4263aaaf6fa
España,Castellón/Castelló,Segorbe,3cb41c1d2010168852ac98ffabe7c1e3
España,Huesca,Monzón,547cffc6b3102aefa879351e39a6baef
España,Valencia/València,Navarrés,b368d5e53b90c5368f25371e6d0da321
España,Murcia,Librilla,50de740dcb1567a5e6e7b57f12f6cdda
España,Lleida,Cervera,c0034fbbfe63ed9bd9e01251074bef25
España,Zaragoza,La Muela,262f9f7647ca82eec28d5655cd8a3953
España,Barcelona,Sant Quirze de Besora,016f7834dd6271beee9fdef2934d1f56
España,Lleida,Torrefarrera,ce391e1d533c7f211d2b29f36ce007ee
Portugal,Lisboa,722,f7b63650720ea6c295f11c83ce0a5cbf
España,Navarra,Olite,b5b1371cd2ededc98733180e322752b3
España,Huelva,Isla Cristina,84136c6efc93888e16fda61aa1a448ca
España,Madrid,Valdemoro,91c0d5e8c3b1cfa1216461c62cc67d1e
España,Islas Baleares/Illes Balears,Alaior,167d54ccc10c6c35efe4f0c90b76ed7c
España,Málaga,Manilva,436e042b2d54500f6fecb500531b3c07
España,Asturias,Llanera,c0cf5ccfde6f482f1c7aa5f5e07127d8
España,Álava/Araba,Valdegovía,95891ec6abfd0c1aebd8a4d95c853e28
España,Santa Cruz de Tenerife,Puerto de la Cruz,492743821f21703cdf63878ba7a7271b
España,Girona,Roses,74aa92d58e8bd231433fc0b52c7b7356
España,Girona,Vilademuls,8c854979bed40f0a307fea3bb54b34e2
España,Barcelona,Sant Fost de Campsentelles,fac4d969885982e093b9c949f9d66c17
España,Girona,Sant Hilari Sacalm,031be59501dab4c6134fbaf00d895b5d
España,Valladolid,Serrada,4580bb1e493c277af4b94f0a2b51b883
España,Soria,Trévago,6acdf5a4a57c83d76448eb1e3e1c46f2
España,Vizcaya/Bizkaia,Lemoa,192387cd1f144de3afbf1bea24c6cf92
España,Zaragoza,Ejea de los Caballeros,d7f8ccce7148704c9d895ea1411bc5e7
España,Navarra,Berriozar,42be19a249bbdce64b680b9a364aaf83
España,Vizcaya/Bizkaia,Urduliz,9966db962dd59dac816ee1bbca588d85
España,Vizcaya/Bizkaia,Amorebieta-Etxano,c8a2860afadf4bceea17a8b1efaf2175
España,Cantabria,Reocín,bf8903edd4f5bc54f786010b3b2080f8
España,Barcelona,Manlleu,83e592bd4c64db0976e30dd1965fa88c
España,Huelva,Villablanca,f129b6095a15d50c60dbf97b4876d0d4
España,Madrid,Cobeña,3b62900521566f46d252b48c4e8709e6
España,Cádiz,Barbate,9fac49c9bd1b382c57269fce01461040
España,Guipúzcoa/Gipuzkoa,Idiazabal,b3589d7bb8b77a761348e9f59eb36ca5
España,Islas Baleares/Illes Balears,Campanet,0c1a0482e57943ce1280f8fa4f37cf36
España,Asturias,Illas,68b5c32cab2d13357db1b70bf12437cb
España,A Coruña,O Pino,4ab888c846b8bacdfc682890bd7d467f
España,Lleida,Vilagrassa,0900dfac9e5ea27a9d393264fc3bf08c
España,Segovia,Valverde del Majano,6d0f71c5be024551a7225450ab79a87d
España,Tarragona,Sarral,5dcf7b9ad601dbe1617d6fb2e0166b54
España,Vizcaya/Bizkaia,Muskiz,760ac15ad73f42c50f34f95e9ec9c928
España,Alicante/Alacant,Novelda,e220ff3bd61af3633e2cd4f93ef16ad8
España,Pontevedra,Vilagarcía de Arousa,0ea9999c1d450b06b5d59969f58e7d14
España,Barcelona,Cardona,ea328f58661c9fc41c415686aa32c76a
España,Girona,Hostalric,a9464b07cadfdc54983bef0a181f5e2a
España,Navarra,Ezcabarte,9b61b7e7fa7a9c3bcdb8fe8a5cf5e29a
España,Sevilla,La Rinconada,47ab19deda7f4970920b603b06daac4c
Portugal,Braga,Campos,464a7200095cdb23dd09166a2930e85f
España,Barcelona,Llinars del Vallès,77fb86926d12106d7a7114f4ad586e6a
España,Navarra,Barásoain,72ed450f960532a32fc62edc7c6f9c97
España,Toledo,Ugena,6e6529c91e85e669cdae53089abe6923
España,Barcelona,Malgrat de Mar,7f69a8a720f5897d602d20b8ba4c9ab2
España,Cáceres,Belvís de Monroy,5be7702acbec5a8f72ad951ddf1ec7e1
España,Madrid,Griñón,cddf6b3705e103784dd2fc5525a0d800
España,Málaga,Cómpeta,3777a950974b7e305d4fa3a42766fa26
España,Castellón/Castelló,Onda,e204c4a5b8cb7fb72b84abfe9d03372a
España,Barcelona,Piera,f8d46b50e499aae1073cfbc2cdc4aa7f
España,Vizcaya/Bizkaia,Durango,6e8ced1989bb1f329f7ba5727ba3e9cf
España,Islas Baleares/Illes Balears,Sant Lluís,7501f8f6ceb2ec32302ce38507347f9c
España,Valencia/València,San Antonio de Benagéber,c6a5c3510006faeeb72e5522f731bba4
España,La Rioja,Autol,dff040c539a7e60261aeed087e3b0ded
España,Valencia/València,Canet d'en Berenguer,7a7b513823fc7d024c2f6b2acfc73616
España,Madrid,Ciempozuelos,7638726aa472d4bb94ff7cdcd84fca68
España,Girona,Vidreres,2586bd8259150ab60decb3ffd7163170
España,Sevilla,Camas,0830d9fa69a985407fc06e2a8a40df0b
España,Barcelona,Santa Coloma de Gramenet,5133c5f165d0317cd5d49a7449832bc8
España,Valencia/València,L'Eliana,26b2ab206a105008de0331646066873c
España,Girona,Cornellà del Terri,02b438b2b2a42bcc5a54226b49b2830c
España,Córdoba,Palenciana,6c1f9039c4f63b56a71853f4fbd70283
España,Guipúzcoa/Gipuzkoa,Irun,c94ab2483b348741a641cf436011c335
España,Huelva,Punta Umbría,ab852fdd0b1e1fab6420af7cff71516d
España,Barcelona,Vallromanes,f1dac5437dc9f5bb7c9293b8c7c64e71
España,Girona,La Bisbal d'Empordà,d534b475fd840146bc83d26975935d9f
España,Pontevedra,Salvaterra de Miño,12b8ced7da09485175ef4afd34b9717f
España,Valencia/València,Alboraya,0c4c5666a596ce0aff828f13dc461861
España,Guipúzcoa/Gipuzkoa,Zarautz,f8e2af71b882bb752cc800f04a91da45
España,Vizcaya/Bizkaia,Gernika-Lumo,69b13edf999f8b2778d2a08beebe7e6a
España,Vizcaya/Bizkaia,Erandio,3b419db1fbcb93fd00ca47995fe8b8f5
España,La Rioja,Nájera,8e03cde2db365fa6c0130236df820c8e
España,Lleida,Vallfogona de Balaguer,ff6307476830bbc00e45a3aebcc3e505
España,Vizcaya/Bizkaia,Igorre,31f2c8095d7a387e264e95fc3cc6e8dd
España,Islas Baleares/Illes Balears,Ses Salines,1a8b94b4d4eadbbbb002b47166ad0285
España,Huelva,Escacena del Campo,81fb06d63cfc7fb01a323e0bdb155edb
España,Madrid,Camarma de Esteruelas,0dd4d529de2dbe6507a5249a2ef3f84b
España,Girona,Arbúcies,779f9d697d1c5c410f787929d48df91b
España,Cádiz,El Puerto de Santa María,5222fe515bb783ee43a65d274f775c21
España,A Coruña,Padrón,a32535eb5fe5261d089a0958b7043acd
España,Vizcaya/Bizkaia,Elorrio,8d2497df8d1638cc64e84247bd612b7c
España,Madrid,Fuente El Saz de Jarama,30929572f074a6d5c3b5cf7d0765868c
España,Teruel,Teruel,f05e6e69d9abad1d58b83152a619743b
España,Zaragoza,Villanueva de Gállego,bf4dcef7b95bf4b3e4c8aa31f41642d8
España,Barcelona,Bigues i Riells,11e0fd3dd9ad5ae981c1910db6f3ec66
España,Barcelona,Berga,83f8e8cbf3148ee93da46c7a7bc4ecf8
España,Huesca,Barbastro,e36e078032c408cf71b1b364034fb116
España,Cuenca,Motilla del Palancar,326e2c5ab761df7fa2aee2b00bf19a96
España,Navarra,Sangüesa/Zangoza,cbc82db50b38ee3371beb77a600b8743
España,A Coruña,Oroso,62d78916407bdd064603e75f4e8c4dcf
España,Barcelona,Masquefa,e9ce87a59466334d69ac8fd5ba68bdc0
España,Granada,Almuñécar,bed5a0f14fb6d33c61d50239f3343924
España,Murcia,Santomera,7f227cccfb28a28b889a0ca315c9e4f7
España,Barcelona,La Palma de Cervelló,4ac3ab1ee5f5665893bb1302d46b66b5
España,Málaga,Ronda,8ba9e73f69688eb18e35dc565a6537c7
España,Pontevedra,Sanxenxo,53d70f1dcfb57db005f51b665c112b0e
España,Girona,Sant Feliu de Pallerols,0c1173182e327f61e8a1762b436fbe46
España,Toledo,Guadamur,a1bde8b5cc7e465551ef645a0e58c079
España,Cáceres,Navalmoral de la Mata,837bb1d215f6322bb5949e3079b586cc
España,Islas Baleares/Illes Balears,Valldemossa,f4cf41a24f48c07ffc51f6f68eefa603
España,Palencia,Grijota,b95d7999a662e8b83953780c26f58ef0
España,Navarra,Tafalla,a4feb6c58c57400d506f4618bc43049c
España,Islas Baleares/Illes Balears,Santa Margalida,28ef3ccfe67e113ba75351a828e09f59
España,A Coruña,Cambre,58fa16891d8c9ac20b685c29d4bfd087
España,Zamora,Roales,3e8c2529f3a2e50a1332a549be18da04
España,Valladolid,Santovenia de Pisuerga,342343a3050f80ce173d9cf15a746b4d
España,Valencia/València,Almussafes,9a27a4d3a67c969260ecc11b70c29b9f
España,Islas Baleares/Illes Balears,Capdepera,10e25ce47e6d7eac052b86a6207d5aa3
España,Lleida,Rosselló,2662a90ecc38d99cd18c4f73ab2ce0b0
España,Tarragona,Alcover,b8979d6b76a5496ead7b72897c8248fb
España,León,Villarejo de Órbigo,37e3dcc95c314f0fa89549d31a2ea427
España,Barcelona,Vilassar de Mar,71e9b5648216f68e157585311cb501c2
España,Vizcaya/Bizkaia,Zierbena,a3fa50a0d21ff9b825547daecf7391b4
España,Valencia/València,Anna,b2c9a30254bc4befa5ac2563338d9890
España,Toledo,Villaluenga de la Sagra,53f34c46dc12441d7dd37ede156518d0
España,Granada,Albolote,877077a097984d5951d37ef8f8a91ddc
España,Navarra,Cintruénigo,be2d243943b2f30f06adac2301c81622
España,Pontevedra,Caldas de Reis,345b7cab9485226826b9cf32131ad728
España,Las Palmas,La Oliva,22566294af4d52567860ee93a1006f71
España,Valencia/València,Carlet,94818ea4e3c4fab6a9256442a8301424
España,Cáceres,Malpartida de Cáceres,7d7fc2b083da8d39012ab6be2e4c37e2
España,Málaga,Frigiliana,592810a2f6087743342ab0b58e2225d3
España,Madrid,Villanueva del Pardillo,49e101eb2ea5c761371fd254025536a1
España,Ciudad Real,Herencia,c22eaf09e52ed4f75f43094874ea12a7
España,Sevilla,Guillena,3321cbf9351ed497c1e059b1095c8b69
España,Vizcaya/Bizkaia,Iurreta,e2f6af6281dff937ac5a654eaacd0d5d
España,Barcelona,Sant Climent de Llobregat,9cbf302298989e4a1ee4612a0ec7ad1f
España,Las Palmas,Antigua,45ecd96510f10b1ea7497763b6843208
España,Alicante/Alacant,Pilar de la Horadada,ad74d41b2f51b3bf9cfc3083f044c33c
España,A Coruña,Cee,d31be5a533b29b3fdd6cbbc9b6b69850
España,Barcelona,Sallent,70e0b8bdb1038b78318c1b7211bbecad
España,Madrid,Humanes de Madrid,0dc595a207ba56fffad581e4453945f5
España,Barcelona,Balenyà,854e00dcdc68dc918bf2353f7e9ea10d
España,Santa Cruz de Tenerife,El Pinar de El Hierro,8d0865ac5a84f7cfcf5ea6c0beb8bec3
España,Barcelona,Vilassar de Dalt,63fa044c520f46760ce8d36433de3a54
España,Sevilla,Villanueva del Ariscal,04e12026150c87b00bb719bb75fa44a1
España,Zaragoza,Zuera,cd97965d3ca5ee745eb567e4d7aed3ba
España,Lleida,Juneda,0bc49b466c536e464ab0e358840edfa2
España,Tarragona,Deltebre,9a9c91a7e417eaf94104bd912e21169f
España,Murcia,Alhama de Murcia,e4ae415af5ac490d610b6e052b08585f
España,Vizcaya/Bizkaia,Markina-Xemein,b1abf4f6c459a64f298c78fbf551253e
España,Teruel,Rubielos de Mora,6ba0e6a5c1d5613643081b1297505a07
España,Sevilla,Utrera,05a0af82d53e7ccf66e1107e7d1c71e1
España,Valladolid,Olmedo,d0804f5ed145f416088afe37cf44bc3a
España,Guipúzcoa/Gipuzkoa,Andoain,ef56dd4ab9a3efbd4d6f30b02c30102a
España,Lleida,Bellvís,7f90f38f602aa945d2778bfb1960a8c9
España,Guadalajara,Almoguera,ec8a1e2fe49930906f256185eb2733b5
España,Barcelona,Santpedor,563e32d92f04660ecc1889645af17fd0
España,Álava/Araba,Ayala/Aiara,c806910709bc6ffaa75100f86096ffc9
España,Lugo,Chantada,ed07a09aca6914ea6ffd06352c2a3db1
España,Albacete,La Roda,014d5fd455c21f64029bdc1da0e48812
